id,title,display_name,publication_date,language
https://openalex.org/W3108106255,World Health Organization 2020 guidelines on physical activity and sedentary behaviour,World Health Organization 2020 guidelines on physical activity and sedentary behaviour,2020-11-25,en
https://openalex.org/W2122838852,Mixed Methods Research: A Research Paradigm Whose Time Has Come,Mixed Methods Research: A Research Paradigm Whose Time Has Come,2004-10-01,en
https://openalex.org/W130099911,Reduced Lung-Cancer Mortality with Low-Dose Computed Tomographic Screening,Reduced Lung-Cancer Mortality with Low-Dose Computed Tomographic Screening,2011-06-29,en
https://openalex.org/W2901669506,Systematic review or scoping review? Guidance for authors when choosing between a systematic or scoping review approach,Systematic review or scoping review? Guidance for authors when choosing between a systematic or scoping review approach,2018-11-19,en
https://openalex.org/W2323326409,Near-optimal probabilistic RNA-seq quantification,Near-optimal probabilistic RNA-seq quantification,2016-04-04,en
https://openalex.org/W2157769714,"Bevacizumab plus Irinotecan, Fluorouracil, and Leucovorin for Metastatic Colorectal Cancer","Bevacizumab plus Irinotecan, Fluorouracil, and Leucovorin for Metastatic Colorectal Cancer",2004-06-02,en
https://openalex.org/W2014779151,Pain Mechanisms: A New Theory,Pain Mechanisms: A New Theory,1965-11-19,en
https://openalex.org/W1591013228,Partial least squares structural equation modeling (PLS-SEM),Partial least squares structural equation modeling (PLS-SEM),2014-02-26,en
https://openalex.org/W4386076325,YOLOv7: Trainable Bag-of-Freebies Sets New State-of-the-Art for Real-Time Object Detectors,YOLOv7: Trainable Bag-of-Freebies Sets New State-of-the-Art for Real-Time Object Detectors,2023-06-01,en
https://openalex.org/W3123893780,PRISMA 2020 explanation and elaboration: updated guidance and exemplars for reporting systematic reviews,PRISMA 2020 explanation and elaboration: updated guidance and exemplars for reporting systematic reviews,2021-03-29,en
https://openalex.org/W2401610261,Reducibility among Combinatorial Problems,Reducibility among Combinatorial Problems,1972-01-01,en
https://openalex.org/W1999937609,Functional Porous Coordination Polymers,Functional Porous Coordination Polymers,2004-04-22,en
https://openalex.org/W4231311503,Estimating F-Statistics for the Analysis of Population Structure,Estimating F-Statistics for the Analysis of Population Structure,1984-11-01,en
https://openalex.org/W2157795344,In silico prediction of protein-protein interactions in human macrophages,In silico prediction of protein-protein interactions in human macrophages,2014-01-01,en
https://openalex.org/W2003485756,Ecological Diversity and Its Measurement,Ecological Diversity and Its Measurement,1988-01-01,en
https://openalex.org/W1585818825,Democracy and Education,Democracy and Education,2015-08-11,en
https://openalex.org/W2798766386,Nonlinear Programming,Nonlinear Programming,1997-01-01,en
https://openalex.org/W1498488428,The social psychology of organizing,The social psychology of organizing,1969-01-01,en
https://openalex.org/W2332951586,Prevention of Type 2 Diabetes Mellitus by Changes in Lifestyle among Subjects with Impaired Glucose Tolerance,Prevention of Type 2 Diabetes Mellitus by Changes in Lifestyle among Subjects with Impaired Glucose Tolerance,2001-05-03,en
https://openalex.org/W2009819148,An inventory for measuring clinical anxiety: Psychometric properties.,An inventory for measuring clinical anxiety: Psychometric properties.,1988-01-01,en
https://openalex.org/W2020844317,The Brief Psychiatric Rating Scale,The Brief Psychiatric Rating Scale,1962-06-01,en
https://openalex.org/W2131994307,Gene expression patterns of breast carcinomas distinguish tumor subclasses with clinical implications,Gene expression patterns of breast carcinomas distinguish tumor subclasses with clinical implications,2001-09-11,en
https://openalex.org/W2024081693,Robust Locally Weighted Regression and Smoothing Scatterplots,Robust Locally Weighted Regression and Smoothing Scatterplots,1979-12-01,en
https://openalex.org/W2098432798,Dynamic Programming and Optimal Control,Dynamic Programming and Optimal Control,1995-05-01,en
https://openalex.org/W3147181238,Business Research Methods,Business Research Methods,2022-03-30,en
https://openalex.org/W1966750682,From molecules to solids with the DMol3 approach,From molecules to solids with the DMol3 approach,2000-11-08,en
https://openalex.org/W3143515237,In A Different Voice: Psychological Theory And Women's Development,In A Different Voice: Psychological Theory And Women's Development,1982-01-01,en
https://openalex.org/W4281564584,The Coding Manual for Qualitative Researchers,The Coding Manual for Qualitative Researchers,2022-05-13,en
https://openalex.org/W2156267802,Missing data: Our view of the state of the art.,Missing data: Our view of the state of the art.,2002-01-01,en
https://openalex.org/W2120772351,Jalview Version 2—a multiple sequence alignment editor and analysis workbench,Jalview Version 2—a multiple sequence alignment editor and analysis workbench,2009-01-16,en
https://openalex.org/W2104057213,Mediation in experimental and nonexperimental studies: New procedures and recommendations.,Mediation in experimental and nonexperimental studies: New procedures and recommendations.,2002-01-01,en
https://openalex.org/W2090330784,Deciding on the Number of Classes in Latent Class Analysis and Growth Mixture Modeling: A Monte Carlo Simulation Study,Deciding on the Number of Classes in Latent Class Analysis and Growth Mixture Modeling: A Monte Carlo Simulation Study,2007-10-23,en
https://openalex.org/W2406250479,Complex heatmaps reveal patterns and correlations in multidimensional genomic data,Complex heatmaps reveal patterns and correlations in multidimensional genomic data,2016-05-20,en
https://openalex.org/W1607675442,"Grounded theory research: Procedures, canons, and evaluative criteria","Grounded theory research: Procedures, canons, and evaluative criteria",1990-01-01,en
https://openalex.org/W2970641574,Sentence-BERT: Sentence Embeddings using Siamese BERT-Networks,Sentence-BERT: Sentence Embeddings using Siamese BERT-Networks,2019-01-01,en
https://openalex.org/W2962756421,node2vec,node2vec,2016-08-08,en
https://openalex.org/W1971439989,Enzymatic assembly of DNA molecules up to several hundred kilobases,Enzymatic assembly of DNA molecules up to several hundred kilobases,2009-04-12,en
https://openalex.org/W2010872619,Electrodynamics of Continuous Media,Electrodynamics of Continuous Media,1961-09-01,en
https://openalex.org/W2118639955,Working knowledge: how organizations manage what they know,Working knowledge: how organizations manage what they know,1998-05-01,en
https://openalex.org/W1982784029,A new family of mesoporous molecular sieves prepared with liquid crystal templates,A new family of mesoporous molecular sieves prepared with liquid crystal templates,1992-12-01,en
https://openalex.org/W1964218847,Construct validity in psychological tests.,Construct validity in psychological tests.,1955-07-01,en
https://openalex.org/W4213009331,Introduction to Information Retrieval,Introduction to Information Retrieval,2008-07-07,en
https://openalex.org/W2002089154,"Introduction to automata theory, languages and computation","Introduction to automata theory, languages and computation",1981-07-01,en
https://openalex.org/W2334930053,Science in Action: How to Follow Scientists and Engineers through Society,Science in Action: How to Follow Scientists and Engineers through Society,1988-10-01,en
https://openalex.org/W4301066124,An Evolutionary Theory of Economic Change,An Evolutionary Theory of Economic Change,1983-10-01,en
https://openalex.org/W4297361601,Stigma: Notes on the Management of Spoiled Identity.,Stigma: Notes on the Management of Spoiled Identity.,1964-10-01,en
https://openalex.org/W2014946489,The functions of animal microRNAs,The functions of animal microRNAs,2004-09-01,en
https://openalex.org/W2098547240,"Resolving surface chemical states in XPS analysis of first row transition metals, oxides and hydroxides: Cr, Mn, Fe, Co and Ni","Resolving surface chemical states in XPS analysis of first row transition metals, oxides and hydroxides: Cr, Mn, Fe, Co and Ni",2010-10-21,en
https://openalex.org/W2110485445,Finding Structure in Time,Finding Structure in Time,1990-03-01,en
https://openalex.org/W2071881327,Fast robust automated brain extraction,Fast robust automated brain extraction,2002-09-18,en
https://openalex.org/W1990631438,The Internationalization Process of the Firm—A Model of Knowledge Development and Increasing Foreign Market Commitments,The Internationalization Process of the Firm—A Model of Knowledge Development and Increasing Foreign Market Commitments,1977-03-01,en
https://openalex.org/W2158534713,Automated docking using a Lamarckian genetic algorithm and an empirical binding free energy function,Automated docking using a Lamarckian genetic algorithm and an empirical binding free energy function,1998-11-15,en
https://openalex.org/W2497721881,World Medical Association Declaration of Helsinki: Ethical Principles for Medical Research Involving Human Subjects,World Medical Association Declaration of Helsinki: Ethical Principles for Medical Research Involving Human Subjects,2003-04-17,en
https://openalex.org/W2155649556,Isolation of plant DNA from fresh tissue,Isolation of plant DNA from fresh tissue,1990-01-01,en
https://openalex.org/W2799004609,Graph theory,Graph theory,1969-01-01,en
https://openalex.org/W2101518804,Studies on the quantitative and qualitative characterization of erythrocyte glutathione peroxidase.,Studies on the quantitative and qualitative characterization of erythrocyte glutathione peroxidase.,1967-07-01,en
https://openalex.org/W2295107390,Learning Deep Features for Discriminative Localization,Learning Deep Features for Discriminative Localization,2016-06-01,en
https://openalex.org/W2204688218,"Global epidemiology of nonalcoholic fatty liver disease—Meta‐analytic assessment of prevalence, incidence, and outcomes","Global epidemiology of nonalcoholic fatty liver disease—Meta‐analytic assessment of prevalence, incidence, and outcomes",2015-12-28,en
https://openalex.org/W4245666729,ATS Statement: Guidelines for the Six-Minute Walk Test,ATS Statement: Guidelines for the Six-Minute Walk Test,2002-07-01,en
https://openalex.org/W1963957860,Selection of Conserved Blocks from Multiple Alignments for Their Use in Phylogenetic Analysis,Selection of Conserved Blocks from Multiple Alignments for Their Use in Phylogenetic Analysis,2000-04-01,en
https://openalex.org/W1596515083,The control of the false discovery rate in multiple testing under dependency,The control of the false discovery rate in multiple testing under dependency,2001-08-01,en
https://openalex.org/W2162804111,A novel potent vasoconstrictor peptide produced by vascular endothelial cells,A novel potent vasoconstrictor peptide produced by vascular endothelial cells,1988-03-01,en
https://openalex.org/W2131740028,The Problem of Social Cost,The Problem of Social Cost,1960-01-01,en
https://openalex.org/W2115988342,Quality criteria were proposed for measurement properties of health status questionnaires,Quality criteria were proposed for measurement properties of health status questionnaires,2006-08-25,en
https://openalex.org/W2096083625,Chromatin Modifications and Their Function,Chromatin Modifications and Their Function,2007-02-01,en
https://openalex.org/W184192484,Borderlands/La Frontera: The New Mestiza,Borderlands/La Frontera: The New Mestiza,2017-09-05,en
https://openalex.org/W2160691650,Early Goal-Directed Therapy in the Treatment of Severe Sepsis and Septic Shock,Early Goal-Directed Therapy in the Treatment of Severe Sepsis and Septic Shock,2001-11-08,en
